AMOUNT,CNAME,DATE,TYPE,CURRENCY,DESCRIPTION,RNAME
680.23,Subscriptions,2025-09-01,spending,HKD,24 Hour Fitness subscription,24 Hour Fitness
176.53,Subscriptions,2025-09-01,spending,HKD,Adobe CC subscription,Adobe CC
613.58,Shopping,2025-09-02,spending,HKD,Lane Crawford,Lane Crawford
57.66,Subscriptions,2025-09-03,spending,HKD,Spotify subscription,Spotify
98.35,Transport,2025-09-03,spending,HKD,Uber,Uber
119.09,Transport,2025-09-03,spending,HKD,Uber,Uber
300.18,Groceries,2025-09-04,spending,HKD,ParknShop,ParknShop
395.16,Groceries,2025-09-04,spending,HKD,Wellcome,Wellcome
308.12,Other,2025-09-04,spending,HKD,Octopus Reload,Octopus Reload
93.35,Subscriptions,2025-09-05,spending,HKD,Netflix subscription,Netflix
159.68,Transport,2025-09-05,spending,HKD,Uber,Uber
157.68,Subscriptions,2025-09-06,spending,HKD,ChatGPT Plus subscription,ChatGPT Plus
415.26,Groceries,2025-09-07,spending,HKD,Wellcome,Wellcome
77.56,Subscriptions,2025-09-07,spending,HKD,YouTube Premium subscription,YouTube Premium
115.1,Transport,2025-09-07,spending,HKD,MTR,MTR
224.77,Dining,2025-09-08,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
291.59,Dining,2025-09-08,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
418.89,Dining,2025-09-08,spending,HKD,Dinner - Deliveroo,Deliveroo
308.41,Dining,2025-09-08,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
302.84,Groceries,2025-09-08,spending,HKD,CitySuper,CitySuper
73.23,Subscriptions,2025-09-08,spending,HKD,Disney+ subscription,Disney+
161.75,Transport,2025-09-08,spending,HKD,MTR,MTR
82.77,Transport,2025-09-08,spending,HKD,Uber,Uber
155.45,Subscriptions,2025-09-09,spending,HKD,Perplexity Pro subscription,Perplexity Pro
113.41,Transport,2025-09-09,spending,HKD,MTR,MTR
296.64,Groceries,2025-09-10,spending,HKD,CitySuper,CitySuper
328.91,Other,2025-09-10,spending,HKD,7-Eleven,7-Eleven
307.84,Other,2025-09-10,spending,HKD,HSBC Credit Card,HSBC Credit Card
39.39,Subscriptions,2025-09-10,spending,HKD,HBO GO subscription,HBO GO
157.2,Transport,2025-09-10,spending,HKD,Uber,Uber
403.82,Groceries,2025-09-11,spending,HKD,ParknShop,ParknShop
54.89,Subscriptions,2025-09-11,spending,HKD,Calm subscription,Calm
147.24,Transport,2025-09-11,spending,HKD,MTR,MTR
461.75,Other,2025-09-12,spending,HKD,Octopus Reload,Octopus Reload
48.18,Subscriptions,2025-09-12,spending,HKD,Viu subscription,Viu
115.12,Transport,2025-09-12,spending,HKD,MTR,MTR
137.17,Transport,2025-09-12,spending,HKD,Uber,Uber
372.64,Dining,2025-09-13,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
282.06,Subscriptions,2025-09-13,spending,HKD,LinkedIn Premium subscription,LinkedIn Premium
357.84,Dining,2025-09-14,spending,HKD,Dinner - Deliveroo,Deliveroo
79.04,Subscriptions,2025-09-14,spending,HKD,Notion subscription,Notion
151.96,Transport,2025-09-14,spending,HKD,Uber,Uber
401.68,Dining,2025-09-15,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
67.58,Subscriptions,2025-09-15,spending,HKD,Apple TV+ subscription,Apple TV+
84.71,Transport,2025-09-15,spending,HKD,MTR,MTR
55.43,Subscriptions,2025-09-16,spending,HKD,Duolingo Plus subscription,Duolingo Plus
152.36,Transport,2025-09-16,spending,HKD,Uber,Uber
383.31,Other,2025-09-17,spending,HKD,7-Eleven,7-Eleven
243.13,Subscriptions,2025-09-17,spending,HKD,Midjourney subscription,Midjourney
989.2,Shopping,2025-09-18,spending,HKD,Uniqlo,Uniqlo
80.06,Subscriptions,2025-09-18,spending,HKD,Dropbox subscription,Dropbox
442.63,Groceries,2025-09-19,spending,HKD,ParknShop,ParknShop
1071.03,Shopping,2025-09-19,spending,HKD,Apple Store,Apple Store
1126.19,Shopping,2025-09-19,spending,HKD,Uniqlo,Uniqlo
94.4,Transport,2025-09-19,spending,HKD,Uber,Uber
57.94,Subscriptions,2025-09-20,spending,HKD,Apple Music subscription,Apple Music
348.03,Dining,2025-09-21,spending,HKD,Dinner - Deliveroo,Deliveroo
85.72,Transport,2025-09-21,spending,HKD,MTR,MTR
76.91,Subscriptions,2025-09-22,spending,HKD,iCloud 2TB subscription,iCloud 2TB
81.47,Transport,2025-09-22,spending,HKD,MTR,MTR
224.46,Dining,2025-09-23,spending,HKD,Dinner - Foodpanda,Foodpanda
369.55,Dining,2025-09-24,spending,HKD,Dinner - Deliveroo,Deliveroo
163.16,Transport,2025-09-24,spending,HKD,Uber,Uber
409.83,Dining,2025-09-25,spending,HKD,Dinner - Deliveroo,Deliveroo
27.8,Subscriptions,2025-09-25,spending,HKD,1Password subscription,1Password
82.42,Transport,2025-09-25,spending,HKD,MTR,MTR
268.48,Dining,2025-09-26,spending,HKD,Dinner - Foodpanda,Foodpanda
376.44,Dining,2025-09-26,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
417.74,Groceries,2025-09-26,spending,HKD,CitySuper,CitySuper
405.23,Other,2025-09-26,spending,HKD,HSBC Credit Card,HSBC Credit Card
427.4,Dining,2025-09-27,spending,HKD,Dinner - Deliveroo,Deliveroo
611.84,Other,2025-09-28,spending,HKD,Octopus Reload,Octopus Reload
84.35,Transport,2025-09-29,spending,HKD,Uber,Uber
225.74,Groceries,2025-09-30,spending,HKD,ParknShop,ParknShop
393.0,Other,2025-09-30,spending,HKD,HSBC Credit Card,HSBC Credit Card
112.57,Transport,2025-09-30,spending,HKD,Uber,Uber
444.05,Dining,2025-10-01,spending,HKD,Dinner - Foodpanda,Foodpanda
388.58,Groceries,2025-10-01,spending,HKD,Wellcome,Wellcome
11000.0,Rent,2025-10-01,spending,HKD,Monthly rent,Landlord
45000.0,Salary,2025-10-01,income,HKD,Monthly salary,TechCorp HK
682.95,Subscriptions,2025-10-01,spending,HKD,24 Hour Fitness subscription,24 Hour Fitness
177.26,Subscriptions,2025-10-01,spending,HKD,Adobe CC subscription,Adobe CC
306.86,Groceries,2025-10-03,spending,HKD,ParknShop,ParknShop
58.14,Subscriptions,2025-10-03,spending,HKD,Spotify subscription,Spotify
442.48,Dining,2025-10-04,spending,HKD,Dinner - Foodpanda,Foodpanda
388.78,Dining,2025-10-04,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
91.94,Subscriptions,2025-10-05,spending,HKD,Netflix subscription,Netflix
355.56,Dining,2025-10-06,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
259.27,Groceries,2025-10-06,spending,HKD,ParknShop,ParknShop
158.1,Subscriptions,2025-10-06,spending,HKD,ChatGPT Plus subscription,ChatGPT Plus
146.37,Transport,2025-10-06,spending,HKD,MTR,MTR
140.72,Transport,2025-10-06,spending,HKD,MTR,MTR
146.01,Transport,2025-10-06,spending,HKD,Uber,Uber
390.07,Dining,2025-10-07,spending,HKD,Dinner - Deliveroo,Deliveroo
266.37,Other,2025-10-07,spending,HKD,7-Eleven,7-Eleven
78.03,Subscriptions,2025-10-07,spending,HKD,YouTube Premium subscription,YouTube Premium
163.72,Transport,2025-10-07,spending,HKD,MTR,MTR
179.32,Transport,2025-10-07,spending,HKD,Uber,Uber
73.11,Subscriptions,2025-10-08,spending,HKD,Disney+ subscription,Disney+
430.21,Other,2025-10-09,spending,HKD,7-Eleven,7-Eleven
157.31,Subscriptions,2025-10-09,spending,HKD,Perplexity Pro subscription,Perplexity Pro
204.14,Transport,2025-10-09,spending,HKD,Uber,Uber
383.36,Groceries,2025-10-10,spending,HKD,CitySuper,CitySuper
424.87,Groceries,2025-10-10,spending,HKD,ParknShop,ParknShop
38.58,Subscriptions,2025-10-10,spending,HKD,HBO GO subscription,HBO GO
384.59,Dining,2025-10-11,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
431.79,Other,2025-10-11,spending,HKD,HSBC Credit Card,HSBC Credit Card
55.22,Subscriptions,2025-10-11,spending,HKD,Calm subscription,Calm
368.26,Other,2025-10-12,spending,HKD,7-Eleven,7-Eleven
48.6,Subscriptions,2025-10-12,spending,HKD,Viu subscription,Viu
322.81,Dining,2025-10-13,spending,HKD,Dinner - Foodpanda,Foodpanda
281.49,Subscriptions,2025-10-13,spending,HKD,LinkedIn Premium subscription,LinkedIn Premium
286.14,Dining,2025-10-14,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
78.29,Subscriptions,2025-10-14,spending,HKD,Notion subscription,Notion
68.08,Subscriptions,2025-10-15,spending,HKD,Apple TV+ subscription,Apple TV+
129.01,Transport,2025-10-15,spending,HKD,Uber,Uber
249.36,Dining,2025-10-16,spending,HKD,Dinner - Foodpanda,Foodpanda
344.93,Other,2025-10-16,spending,HKD,Octopus Reload,Octopus Reload
55.27,Subscriptions,2025-10-16,spending,HKD,Duolingo Plus subscription,Duolingo Plus
139.46,Transport,2025-10-16,spending,HKD,MTR,MTR
1402.5,Shopping,2025-10-17,spending,HKD,Lane Crawford,Lane Crawford
241.22,Subscriptions,2025-10-17,spending,HKD,Midjourney subscription,Midjourney
77.63,Subscriptions,2025-10-18,spending,HKD,Dropbox subscription,Dropbox
406.95,Groceries,2025-10-19,spending,HKD,ParknShop,ParknShop
273.2,Other,2025-10-19,spending,HKD,HSBC Credit Card,HSBC Credit Card
946.66,Shopping,2025-10-19,spending,HKD,HKTVmall,HKTVmall
166.1,Transport,2025-10-19,spending,HKD,Uber,Uber
307.86,Dining,2025-10-20,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
383.78,Groceries,2025-10-20,spending,HKD,ParknShop,ParknShop
1450.84,Shopping,2025-10-20,spending,HKD,Apple Store,Apple Store
58.22,Subscriptions,2025-10-20,spending,HKD,Apple Music subscription,Apple Music
359.58,Groceries,2025-10-22,spending,HKD,Wellcome,Wellcome
77.35,Subscriptions,2025-10-22,spending,HKD,iCloud 2TB subscription,iCloud 2TB
189.58,Transport,2025-10-22,spending,HKD,Uber,Uber
382.59,Dining,2025-10-23,spending,HKD,Dinner - Foodpanda,Foodpanda
394.26,Other,2025-10-24,spending,HKD,7-Eleven,7-Eleven
347.04,Other,2025-10-25,spending,HKD,HSBC Credit Card,HSBC Credit Card
28.25,Subscriptions,2025-10-25,spending,HKD,1Password subscription,1Password
171.85,Transport,2025-10-27,spending,HKD,MTR,MTR
185.32,Transport,2025-10-27,spending,HKD,Uber,Uber
410.2,Dining,2025-10-29,spending,HKD,Dinner - Foodpanda,Foodpanda
286.75,Groceries,2025-10-29,spending,HKD,CitySuper,CitySuper
214.07,Transport,2025-10-29,spending,HKD,Uber,Uber
435.51,Dining,2025-10-30,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
146.96,Transport,2025-10-30,spending,HKD,MTR,MTR
177.39,Transport,2025-10-30,spending,HKD,MTR,MTR
343.93,Other,2025-10-31,spending,HKD,HSBC Credit Card,HSBC Credit Card
11000.0,Rent,2025-11-01,spending,HKD,Monthly rent,Landlord
45000.0,Salary,2025-11-01,income,HKD,Monthly salary,TechCorp HK
678.59,Subscriptions,2025-11-01,spending,HKD,24 Hour Fitness subscription,24 Hour Fitness
178.55,Subscriptions,2025-11-01,spending,HKD,Adobe CC subscription,Adobe CC
146.83,Transport,2025-11-01,spending,HKD,Uber,Uber
646.51,Dining,2025-11-02,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
518.81,Other,2025-11-03,spending,HKD,7-Eleven,7-Eleven
414.01,Other,2025-11-03,spending,HKD,Octopus Reload,Octopus Reload
59.96,Subscriptions,2025-11-03,spending,HKD,Spotify subscription,Spotify
384.77,Dining,2025-11-04,spending,HKD,Dinner - Foodpanda,Foodpanda
418.45,Groceries,2025-11-04,spending,HKD,Wellcome,Wellcome
109.23,Transport,2025-11-04,spending,HKD,MTR,MTR
102.47,Transport,2025-11-04,spending,HKD,Uber,Uber
529.04,Dining,2025-11-05,spending,HKD,Dinner - Deliveroo,Deliveroo
91.72,Subscriptions,2025-11-05,spending,HKD,Netflix subscription,Netflix
156.93,Subscriptions,2025-11-06,spending,HKD,ChatGPT Plus subscription,ChatGPT Plus
716.59,Dining,2025-11-07,spending,HKD,Dinner - Deliveroo,Deliveroo
77.63,Subscriptions,2025-11-07,spending,HKD,YouTube Premium subscription,YouTube Premium
74.36,Subscriptions,2025-11-08,spending,HKD,Disney+ subscription,Disney+
93.53,Transport,2025-11-08,spending,HKD,MTR,MTR
148.5,Transport,2025-11-08,spending,HKD,MTR,MTR
146.65,Transport,2025-11-08,spending,HKD,Uber,Uber
472.76,Other,2025-11-09,spending,HKD,Octopus Reload,Octopus Reload
156.57,Subscriptions,2025-11-09,spending,HKD,Perplexity Pro subscription,Perplexity Pro
169.93,Transport,2025-11-09,spending,HKD,MTR,MTR
124.79,Transport,2025-11-09,spending,HKD,Uber,Uber
1357.95,Shopping,2025-11-10,spending,HKD,HKTVmall,HKTVmall
39.52,Subscriptions,2025-11-10,spending,HKD,HBO GO subscription,HBO GO
110.37,Transport,2025-11-10,spending,HKD,Uber,Uber
55.12,Subscriptions,2025-11-11,spending,HKD,Calm subscription,Calm
117.15,Transport,2025-11-11,spending,HKD,MTR,MTR
359.87,Dining,2025-11-12,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
48.56,Subscriptions,2025-11-12,spending,HKD,Viu subscription,Viu
276.34,Subscriptions,2025-11-13,spending,HKD,LinkedIn Premium subscription,LinkedIn Premium
353.65,Dining,2025-11-14,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
545.75,Groceries,2025-11-14,spending,HKD,CitySuper,CitySuper
77.26,Subscriptions,2025-11-14,spending,HKD,Notion subscription,Notion
562.63,Dining,2025-11-15,spending,HKD,Dinner - Foodpanda,Foodpanda
537.01,Other,2025-11-15,spending,HKD,7-Eleven,7-Eleven
811.23,Shopping,2025-11-15,spending,HKD,Uniqlo,Uniqlo
67.81,Subscriptions,2025-11-15,spending,HKD,Apple TV+ subscription,Apple TV+
86.71,Transport,2025-11-15,spending,HKD,MTR,MTR
55.72,Subscriptions,2025-11-16,spending,HKD,Duolingo Plus subscription,Duolingo Plus
93.25,Transport,2025-11-16,spending,HKD,MTR,MTR
591.61,Groceries,2025-11-17,spending,HKD,ParknShop,ParknShop
476.57,Groceries,2025-11-17,spending,HKD,Wellcome,Wellcome
240.74,Subscriptions,2025-11-17,spending,HKD,Midjourney subscription,Midjourney
77.17,Subscriptions,2025-11-18,spending,HKD,Dropbox subscription,Dropbox
138.03,Transport,2025-11-18,spending,HKD,MTR,MTR
138.25,Transport,2025-11-18,spending,HKD,MTR,MTR
470.97,Groceries,2025-11-19,spending,HKD,Wellcome,Wellcome
58.58,Subscriptions,2025-11-20,spending,HKD,Apple Music subscription,Apple Music
94.34,Transport,2025-11-20,spending,HKD,MTR,MTR
696.65,Groceries,2025-11-21,spending,HKD,ParknShop,ParknShop
174.27,Transport,2025-11-21,spending,HKD,MTR,MTR
293.13,Other,2025-11-22,spending,HKD,HSBC Credit Card,HSBC Credit Card
844.09,Shopping,2025-11-22,spending,HKD,Lane Crawford,Lane Crawford
78.84,Subscriptions,2025-11-22,spending,HKD,iCloud 2TB subscription,iCloud 2TB
156.44,Transport,2025-11-22,spending,HKD,MTR,MTR
97.97,Transport,2025-11-22,spending,HKD,Uber,Uber
434.97,Other,2025-11-24,spending,HKD,7-Eleven,7-Eleven
529.31,Other,2025-11-24,spending,HKD,Octopus Reload,Octopus Reload
28.25,Subscriptions,2025-11-25,spending,HKD,1Password subscription,1Password
137.21,Transport,2025-11-25,spending,HKD,MTR,MTR
114.08,Transport,2025-11-26,spending,HKD,Uber,Uber
406.59,Dining,2025-11-28,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
786.73,Shopping,2025-11-28,spending,HKD,Lane Crawford,Lane Crawford
413.01,Dining,2025-11-29,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
427.33,Dining,2025-11-29,spending,HKD,Dinner - Deliveroo,Deliveroo
251.08,Dining,2025-12-01,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
254.63,Groceries,2025-12-01,spending,HKD,CitySuper,CitySuper
11000.0,Rent,2025-12-01,spending,HKD,Monthly rent,Landlord
45000.0,Salary,2025-12-01,income,HKD,Monthly salary,TechCorp HK
628.97,Shopping,2025-12-01,spending,HKD,HKTVmall,HKTVmall
678.54,Subscriptions,2025-12-01,spending,HKD,24 Hour Fitness subscription,24 Hour Fitness
177.45,Subscriptions,2025-12-01,spending,HKD,Adobe CC subscription,Adobe CC
386.18,Groceries,2025-12-02,spending,HKD,Wellcome,Wellcome
177.58,Transport,2025-12-02,spending,HKD,Uber,Uber
408.35,Dining,2025-12-03,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
57.7,Subscriptions,2025-12-03,spending,HKD,Spotify subscription,Spotify
447.3,Other,2025-12-04,spending,HKD,HSBC Credit Card,HSBC Credit Card
416.04,Dining,2025-12-05,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
392.18,Dining,2025-12-05,spending,HKD,Dinner - Deliveroo,Deliveroo
95.26,Subscriptions,2025-12-05,spending,HKD,Netflix subscription,Netflix
134.72,Transport,2025-12-05,spending,HKD,MTR,MTR
254.97,Dining,2025-12-06,spending,HKD,Dinner - Deliveroo,Deliveroo
350.27,Other,2025-12-06,spending,HKD,Octopus Reload,Octopus Reload
156.51,Subscriptions,2025-12-06,spending,HKD,ChatGPT Plus subscription,ChatGPT Plus
98.77,Transport,2025-12-06,spending,HKD,MTR,MTR
276.89,Groceries,2025-12-07,spending,HKD,Wellcome,Wellcome
444.18,Other,2025-12-07,spending,HKD,7-Eleven,7-Eleven
78.26,Subscriptions,2025-12-07,spending,HKD,YouTube Premium subscription,YouTube Premium
117.27,Transport,2025-12-07,spending,HKD,MTR,MTR
418.13,Dining,2025-12-08,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
74.14,Subscriptions,2025-12-08,spending,HKD,Disney+ subscription,Disney+
155.22,Transport,2025-12-08,spending,HKD,Uber,Uber
143.46,Transport,2025-12-08,spending,HKD,Uber,Uber
215.5,Dining,2025-12-09,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
373.84,Groceries,2025-12-09,spending,HKD,ParknShop,ParknShop
156.87,Subscriptions,2025-12-09,spending,HKD,Perplexity Pro subscription,Perplexity Pro
116.98,Transport,2025-12-09,spending,HKD,Uber,Uber
39.42,Subscriptions,2025-12-10,spending,HKD,HBO GO subscription,HBO GO
156.21,Transport,2025-12-10,spending,HKD,MTR,MTR
309.77,Dining,2025-12-11,spending,HKD,Dinner - Foodpanda,Foodpanda
55.0,Subscriptions,2025-12-11,spending,HKD,Calm subscription,Calm
278.67,Dining,2025-12-12,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
369.68,Other,2025-12-12,spending,HKD,Octopus Reload,Octopus Reload
47.8,Subscriptions,2025-12-12,spending,HKD,Viu subscription,Viu
384.94,Dining,2025-12-13,spending,HKD,Dinner - Deliveroo,Deliveroo
279.24,Subscriptions,2025-12-13,spending,HKD,LinkedIn Premium subscription,LinkedIn Premium
78.64,Subscriptions,2025-12-14,spending,HKD,Notion subscription,Notion
108.59,Transport,2025-12-14,spending,HKD,Uber,Uber
68.72,Subscriptions,2025-12-15,spending,HKD,Apple TV+ subscription,Apple TV+
55.86,Subscriptions,2025-12-16,spending,HKD,Duolingo Plus subscription,Duolingo Plus
500.25,Groceries,2025-12-17,spending,HKD,ParknShop,ParknShop
326.26,Other,2025-12-17,spending,HKD,7-Eleven,7-Eleven
240.65,Subscriptions,2025-12-17,spending,HKD,Midjourney subscription,Midjourney
236.58,Dining,2025-12-18,spending,HKD,Dinner - Deliveroo,Deliveroo
864.08,Shopping,2025-12-18,spending,HKD,Apple Store,Apple Store
78.56,Subscriptions,2025-12-18,spending,HKD,Dropbox subscription,Dropbox
122.15,Transport,2025-12-18,spending,HKD,Uber,Uber
312.56,Other,2025-12-19,spending,HKD,HSBC Credit Card,HSBC Credit Card
706.09,Shopping,2025-12-19,spending,HKD,Uniqlo,Uniqlo
98.45,Subscriptions,2025-12-19,spending,HKD,Audible subscription,Audible
102.64,Transport,2025-12-19,spending,HKD,MTR,MTR
213.45,Dining,2025-12-20,spending,HKD,Dinner - Deliveroo,Deliveroo
407.49,Groceries,2025-12-20,spending,HKD,CitySuper,CitySuper
57.65,Subscriptions,2025-12-20,spending,HKD,Apple Music subscription,Apple Music
292.54,Groceries,2025-12-21,spending,HKD,ParknShop,ParknShop
98.93,Subscriptions,2025-12-21,spending,HKD,Headspace subscription,Headspace
152.01,Transport,2025-12-21,spending,HKD,Uber,Uber
300.94,Other,2025-12-22,spending,HKD,Octopus Reload,Octopus Reload
76.91,Subscriptions,2025-12-22,spending,HKD,iCloud 2TB subscription,iCloud 2TB
282.47,Dining,2025-12-23,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
420.06,Dining,2025-12-24,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
315.39,Other,2025-12-24,spending,HKD,HSBC Credit Card,HSBC Credit Card
27.83,Subscriptions,2025-12-25,spending,HKD,1Password subscription,1Password
173.15,Transport,2025-12-25,spending,HKD,MTR,MTR
371.88,Groceries,2025-12-27,spending,HKD,Wellcome,Wellcome
336.31,Groceries,2025-12-27,spending,HKD,Wellcome,Wellcome
333.42,Other,2025-12-27,spending,HKD,HSBC Credit Card,HSBC Credit Card
100.93,Transport,2025-12-27,spending,HKD,MTR,MTR
107.49,Transport,2025-12-28,spending,HKD,MTR,MTR
98.54,Transport,2025-12-28,spending,HKD,MTR,MTR
169.93,Transport,2025-12-28,spending,HKD,Uber,Uber
317.79,Dining,2025-12-29,spending,HKD,Dinner - Foodpanda,Foodpanda
778.17,Shopping,2025-12-29,spending,HKD,Lane Crawford,Lane Crawford
822.69,Shopping,2025-12-29,spending,HKD,Lane Crawford,Lane Crawford
147.27,Transport,2025-12-30,spending,HKD,MTR,MTR
117.09,Transport,2025-12-31,spending,HKD,MTR,MTR
11000.0,Rent,2026-01-01,spending,HKD,Monthly rent,Landlord
45000.0,Salary,2026-01-01,income,HKD,Monthly salary,TechCorp HK
687.17,Subscriptions,2026-01-01,spending,HKD,24 Hour Fitness subscription,24 Hour Fitness
182.36,Subscriptions,2026-01-01,spending,HKD,Adobe CC subscription,Adobe CC
113.24,Transport,2026-01-01,spending,HKD,MTR,MTR
388.1,Dining,2026-01-02,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
217.83,Dining,2026-01-02,spending,HKD,Dinner - Foodpanda,Foodpanda
356.0,Dining,2026-01-03,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
409.95,Other,2026-01-03,spending,HKD,7-Eleven,7-Eleven
598.96,Other,2026-01-03,spending,HKD,HSBC Credit Card,HSBC Credit Card
539.72,Shopping,2026-01-03,spending,HKD,Uniqlo,Uniqlo
58.68,Subscriptions,2026-01-03,spending,HKD,Spotify subscription,Spotify
101.3,Transport,2026-01-03,spending,HKD,MTR,MTR
385.38,Dining,2026-01-04,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
517.62,Shopping,2026-01-04,spending,HKD,Lane Crawford,Lane Crawford
103.73,Transport,2026-01-04,spending,HKD,MTR,MTR
93.41,Subscriptions,2026-01-05,spending,HKD,Netflix subscription,Netflix
191.15,Transport,2026-01-05,spending,HKD,MTR,MTR
148.99,Transport,2026-01-05,spending,HKD,MTR,MTR
189.05,Transport,2026-01-05,spending,HKD,MTR,MTR
170.62,Transport,2026-01-05,spending,HKD,Uber,Uber
154.35,Subscriptions,2026-01-06,spending,HKD,ChatGPT Plus subscription,ChatGPT Plus
361.61,Dining,2026-01-07,spending,HKD,Dinner - Foodpanda,Foodpanda
289.73,Dining,2026-01-07,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
462.69,Groceries,2026-01-07,spending,HKD,CitySuper,CitySuper
77.46,Subscriptions,2026-01-07,spending,HKD,YouTube Premium subscription,YouTube Premium
322.32,Dining,2026-01-08,spending,HKD,Dinner - Deliveroo,Deliveroo
447.72,Other,2026-01-08,spending,HKD,HSBC Credit Card,HSBC Credit Card
72.33,Subscriptions,2026-01-08,spending,HKD,Disney+ subscription,Disney+
157.07,Subscriptions,2026-01-09,spending,HKD,Perplexity Pro subscription,Perplexity Pro
188.49,Transport,2026-01-09,spending,HKD,Uber,Uber
580.57,Other,2026-01-10,spending,HKD,Octopus Reload,Octopus Reload
39.22,Subscriptions,2026-01-10,spending,HKD,HBO GO subscription,HBO GO
54.96,Subscriptions,2026-01-11,spending,HKD,Calm subscription,Calm
47.92,Subscriptions,2026-01-12,spending,HKD,Viu subscription,Viu
307.16,Dining,2026-01-13,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
282.68,Subscriptions,2026-01-13,spending,HKD,LinkedIn Premium subscription,LinkedIn Premium
78.19,Subscriptions,2026-01-14,spending,HKD,Notion subscription,Notion
67.58,Subscriptions,2026-01-15,spending,HKD,Apple TV+ subscription,Apple TV+
136.51,Transport,2026-01-15,spending,HKD,Uber,Uber
420.4,Groceries,2026-01-16,spending,HKD,CitySuper,CitySuper
55.4,Subscriptions,2026-01-16,spending,HKD,Duolingo Plus subscription,Duolingo Plus
149.72,Transport,2026-01-16,spending,HKD,Uber,Uber
220.39,Dining,2026-01-17,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
241.93,Subscriptions,2026-01-17,spending,HKD,Midjourney subscription,Midjourney
115.47,Transport,2026-01-17,spending,HKD,MTR,MTR
77.03,Subscriptions,2026-01-18,spending,HKD,Dropbox subscription,Dropbox
179.03,Transport,2026-01-18,spending,HKD,MTR,MTR
381.2,Dining,2026-01-19,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
386.92,Dining,2026-01-19,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
312.38,Groceries,2026-01-19,spending,HKD,Wellcome,Wellcome
691.08,Shopping,2026-01-19,spending,HKD,Lane Crawford,Lane Crawford
98.31,Subscriptions,2026-01-19,spending,HKD,Audible subscription,Audible
288.39,Dining,2026-01-20,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
287.29,Dining,2026-01-20,spending,HKD,Dinner - Deliveroo,Deliveroo
381.44,Dining,2026-01-20,spending,HKD,Dinner - Foodpanda,Foodpanda
59.61,Subscriptions,2026-01-20,spending,HKD,Apple Music subscription,Apple Music
99.04,Subscriptions,2026-01-21,spending,HKD,Headspace subscription,Headspace
187.85,Transport,2026-01-21,spending,HKD,Uber,Uber
448.9,Groceries,2026-01-22,spending,HKD,CitySuper,CitySuper
78.87,Subscriptions,2026-01-22,spending,HKD,iCloud 2TB subscription,iCloud 2TB
130.79,Transport,2026-01-23,spending,HKD,MTR,MTR
173.78,Transport,2026-01-23,spending,HKD,Uber,Uber
273.6,Groceries,2026-01-24,spending,HKD,Wellcome,Wellcome
701.97,Shopping,2026-01-24,spending,HKD,Lane Crawford,Lane Crawford
679.65,Shopping,2026-01-24,spending,HKD,Uniqlo,Uniqlo
533.21,Other,2026-01-25,spending,HKD,HSBC Credit Card,HSBC Credit Card
28.2,Subscriptions,2026-01-25,spending,HKD,1Password subscription,1Password
106.23,Transport,2026-01-25,spending,HKD,MTR,MTR
396.38,Groceries,2026-01-27,spending,HKD,ParknShop,ParknShop
313.32,Groceries,2026-01-27,spending,HKD,ParknShop,ParknShop
629.59,Other,2026-01-28,spending,HKD,HSBC Credit Card,HSBC Credit Card
114.04,Transport,2026-01-28,spending,HKD,MTR,MTR
331.09,Groceries,2026-01-29,spending,HKD,CitySuper,CitySuper
