AMOUNT,CNAME,DATE,TYPE,CURRENCY,DESCRIPTION,RNAME
91.5,Other,2025-08-28,spending,HKD,Convenience - ATM,ATM
44.62,Dining,2025-08-29,spending,HKD,Morning coffee,Starbucks
20000.0,Salary,2025-08-29,income,HKD,Monthly salary,Design Studio HK
119.19,Transport,2025-08-29,spending,HKD,HKTaxi,HKTaxi
275.6,Dining,2025-08-30,spending,HKD,Food - Fuel Espresso,Fuel Espresso
41.05,Dining,2025-08-30,spending,HKD,Morning coffee,Starbucks
45.08,Dining,2025-08-30,spending,HKD,Morning coffee,Starbucks
96.59,Transport,2025-08-30,spending,HKD,HKTaxi,HKTaxi
38.08,Dining,2025-09-01,spending,HKD,Morning coffee,Starbucks
38.4,Other,2025-09-01,spending,HKD,Micro purchase,7-Eleven
20.52,Other,2025-09-01,spending,HKD,Micro purchase,7-Eleven
88.17,Other,2025-09-01,spending,HKD,Micro purchase,7-Eleven
43.91,Other,2025-09-01,spending,HKD,Micro purchase,7-Eleven
89.03,Other,2025-09-01,spending,HKD,Micro purchase,7-Eleven
92.9,Other,2025-09-01,spending,HKD,Micro purchase,7-Eleven
3000.0,Rent,2025-09-01,spending,HKD,Monthly rent,Landlord
408.97,Dining,2025-09-02,spending,HKD,Food - Keeta,Keeta
43.25,Dining,2025-09-02,spending,HKD,Morning coffee,Starbucks
79.07,Other,2025-09-02,spending,HKD,Micro purchase,7-Eleven
70.71,Other,2025-09-02,spending,HKD,Micro purchase,7-Eleven
83.58,Other,2025-09-02,spending,HKD,Micro purchase,7-Eleven
28.34,Other,2025-09-02,spending,HKD,Micro purchase,7-Eleven
42.2,Dining,2025-09-03,spending,HKD,Morning coffee,Starbucks
94.97,Other,2025-09-03,spending,HKD,Micro purchase,7-Eleven
88.92,Other,2025-09-03,spending,HKD,Micro purchase,7-Eleven
57.47,Other,2025-09-03,spending,HKD,Micro purchase,7-Eleven
121.87,Other,2025-09-03,spending,HKD,Convenience - ATM,ATM
123.27,Transport,2025-09-03,spending,HKD,HKTaxi,HKTaxi
109.53,Transport,2025-09-03,spending,HKD,MTR,MTR
79.88,Other,2025-09-04,spending,HKD,Micro purchase,7-Eleven
90.53,Other,2025-09-04,spending,HKD,Micro purchase,7-Eleven
91.56,Entertainment,2025-09-05,spending,HKD,Netflix subscription,Netflix
92.97,Other,2025-09-05,spending,HKD,Micro purchase,7-Eleven
56.18,Other,2025-09-05,spending,HKD,Micro purchase,7-Eleven
66.43,Other,2025-09-05,spending,HKD,Micro purchase,7-Eleven
23.28,Other,2025-09-05,spending,HKD,Micro purchase,7-Eleven
45.86,Other,2025-09-05,spending,HKD,Micro purchase,7-Eleven
60.71,Other,2025-09-05,spending,HKD,Micro purchase,7-Eleven
64.98,Other,2025-09-05,spending,HKD,Micro purchase,7-Eleven
94.01,Other,2025-09-05,spending,HKD,Micro purchase,7-Eleven
50.74,Other,2025-09-05,spending,HKD,Micro purchase,7-Eleven
51.74,Other,2025-09-05,spending,HKD,Micro purchase,7-Eleven
41.96,Dining,2025-09-06,spending,HKD,Morning coffee,Starbucks
64.8,Other,2025-09-06,spending,HKD,Micro purchase,7-Eleven
77.99,Other,2025-09-06,spending,HKD,Micro purchase,7-Eleven
73.67,Other,2025-09-06,spending,HKD,Micro purchase,7-Eleven
34.73,Other,2025-09-06,spending,HKD,Micro purchase,7-Eleven
551.85,Dining,2025-09-07,spending,HKD,Food - Pacific Coffee,Pacific Coffee
21.68,Other,2025-09-07,spending,HKD,Micro purchase,7-Eleven
92.82,Other,2025-09-07,spending,HKD,Micro purchase,7-Eleven
73.36,Other,2025-09-07,spending,HKD,Micro purchase,7-Eleven
22.47,Other,2025-09-07,spending,HKD,Micro purchase,7-Eleven
32.6,Other,2025-09-07,spending,HKD,Micro purchase,7-Eleven
66.0,Transport,2025-09-07,spending,HKD,Uber,Uber
58.08,Entertainment,2025-09-08,spending,HKD,Spotify subscription,Spotify
41.39,Other,2025-09-08,spending,HKD,Micro purchase,7-Eleven
720.66,Shopping,2025-09-08,spending,HKD,Purchase - Taobao,Taobao
38.94,Dining,2025-09-09,spending,HKD,Morning coffee,Starbucks
39.07,Dining,2025-09-09,spending,HKD,Morning coffee,Starbucks
77.09,Other,2025-09-09,spending,HKD,Micro purchase,7-Eleven
89.07,Other,2025-09-09,spending,HKD,Micro purchase,7-Eleven
556.99,Dining,2025-09-10,spending,HKD,Food - Keeta,Keeta
43.66,Other,2025-09-10,spending,HKD,Micro purchase,7-Eleven
59.42,Other,2025-09-10,spending,HKD,Micro purchase,7-Eleven
57.58,Other,2025-09-10,spending,HKD,Micro purchase,7-Eleven
122.56,Other,2025-09-10,spending,HKD,Convenience - ATM,ATM
728.76,Shopping,2025-09-10,spending,HKD,Purchase - Taobao,Taobao
102.01,Transport,2025-09-10,spending,HKD,HKTaxi,HKTaxi
65.49,Other,2025-09-11,spending,HKD,Micro purchase,7-Eleven
65.46,Other,2025-09-11,spending,HKD,Micro purchase,7-Eleven
28.22,Other,2025-09-11,spending,HKD,Micro purchase,7-Eleven
51.92,Other,2025-09-11,spending,HKD,Micro purchase,7-Eleven
743.26,Shopping,2025-09-11,spending,HKD,Purchase - HKTVmall,HKTVmall
97.82,Transport,2025-09-11,spending,HKD,MTR,MTR
44.55,Dining,2025-09-12,spending,HKD,Morning coffee,Starbucks
73.47,Entertainment,2025-09-12,spending,HKD,Disney+ subscription,Disney+
22.38,Other,2025-09-12,spending,HKD,Micro purchase,7-Eleven
651.85,Shopping,2025-09-12,spending,HKD,Purchase - Apple Store,Apple Store
111.94,Transport,2025-09-12,spending,HKD,HKTaxi,HKTaxi
56.82,Other,2025-09-13,spending,HKD,Micro purchase,7-Eleven
79.12,Other,2025-09-13,spending,HKD,Micro purchase,7-Eleven
47.92,Other,2025-09-13,spending,HKD,Micro purchase,7-Eleven
290.64,Dining,2025-09-14,spending,HKD,Food - % Arabica,% Arabica
41.09,Dining,2025-09-14,spending,HKD,Morning coffee,Starbucks
41.27,Dining,2025-09-14,spending,HKD,Morning coffee,Starbucks
41.1,Dining,2025-09-14,spending,HKD,Morning coffee,Starbucks
152.29,Other,2025-09-14,spending,HKD,Convenience - 7-Eleven,7-Eleven
66.47,Other,2025-09-14,spending,HKD,Micro purchase,7-Eleven
66.26,Other,2025-09-14,spending,HKD,Micro purchase,7-Eleven
22.91,Other,2025-09-14,spending,HKD,Micro purchase,7-Eleven
69.04,Other,2025-09-14,spending,HKD,Micro purchase,7-Eleven
87.68,Transport,2025-09-14,spending,HKD,HKTaxi,HKTaxi
65.83,Transport,2025-09-14,spending,HKD,MTR,MTR
44.6,Dining,2025-09-15,spending,HKD,Morning coffee,Starbucks
49.41,Other,2025-09-15,spending,HKD,Micro purchase,7-Eleven
87.37,Other,2025-09-15,spending,HKD,Micro purchase,7-Eleven
58.81,Other,2025-09-15,spending,HKD,Micro purchase,7-Eleven
31.05,Other,2025-09-15,spending,HKD,Micro purchase,7-Eleven
49.98,Other,2025-09-15,spending,HKD,Micro purchase,7-Eleven
84.67,Other,2025-09-15,spending,HKD,Micro purchase,7-Eleven
58.3,Other,2025-09-15,spending,HKD,Micro purchase,7-Eleven
734.04,Shopping,2025-09-15,spending,HKD,Purchase - Uniqlo,Uniqlo
361.52,Dining,2025-09-16,spending,HKD,Food - Foodpanda,Foodpanda
296.57,Dining,2025-09-16,spending,HKD,Food - Fuel Espresso,Fuel Espresso
448.15,Dining,2025-09-16,spending,HKD,Food - Pacific Coffee,Pacific Coffee
38.58,Dining,2025-09-16,spending,HKD,Morning coffee,Starbucks
47.51,Other,2025-09-16,spending,HKD,Micro purchase,7-Eleven
35.99,Other,2025-09-16,spending,HKD,Micro purchase,7-Eleven
68.35,Other,2025-09-16,spending,HKD,Micro purchase,7-Eleven
48.87,Other,2025-09-16,spending,HKD,Micro purchase,7-Eleven
83.26,Other,2025-09-16,spending,HKD,Micro purchase,7-Eleven
74.53,Other,2025-09-16,spending,HKD,Micro purchase,7-Eleven
28.5,Other,2025-09-16,spending,HKD,Micro purchase,7-Eleven
487.9,Dining,2025-09-17,spending,HKD,Food - Pacific Coffee,Pacific Coffee
76.54,Transport,2025-09-17,spending,HKD,MTR,MTR
77.98,Entertainment,2025-09-18,spending,HKD,YouTube Premium subscription,YouTube Premium
89.78,Other,2025-09-18,spending,HKD,Micro purchase,7-Eleven
77.49,Other,2025-09-18,spending,HKD,Micro purchase,7-Eleven
52.4,Other,2025-09-18,spending,HKD,Micro purchase,7-Eleven
84.53,Other,2025-09-18,spending,HKD,Micro purchase,7-Eleven
88.32,Other,2025-09-18,spending,HKD,Micro purchase,7-Eleven
34.67,Other,2025-09-18,spending,HKD,Micro purchase,7-Eleven
99.1,Transport,2025-09-18,spending,HKD,Uber,Uber
63.09,Other,2025-09-19,spending,HKD,Micro purchase,7-Eleven
66.86,Other,2025-09-19,spending,HKD,Micro purchase,7-Eleven
43.21,Other,2025-09-19,spending,HKD,Micro purchase,7-Eleven
69.61,Other,2025-09-19,spending,HKD,Micro purchase,7-Eleven
83.5,Other,2025-09-19,spending,HKD,Micro purchase,7-Eleven
132.89,Other,2025-09-19,spending,HKD,Convenience - ATM,ATM
393.22,Dining,2025-09-20,spending,HKD,Food - Pacific Coffee,Pacific Coffee
47.11,Dining,2025-09-20,spending,HKD,Morning coffee,Starbucks
33.03,Other,2025-09-20,spending,HKD,Micro purchase,7-Eleven
74.32,Other,2025-09-20,spending,HKD,Micro purchase,7-Eleven
68.96,Other,2025-09-20,spending,HKD,Micro purchase,7-Eleven
51.73,Other,2025-09-20,spending,HKD,Micro purchase,7-Eleven
21.01,Other,2025-09-20,spending,HKD,Micro purchase,7-Eleven
91.64,Other,2025-09-20,spending,HKD,Micro purchase,7-Eleven
798.23,Shopping,2025-09-20,spending,HKD,Purchase - Uniqlo,Uniqlo
63.77,Transport,2025-09-20,spending,HKD,MTR,MTR
551.02,Dining,2025-09-21,spending,HKD,Food - Pacific Coffee,Pacific Coffee
29.82,Other,2025-09-21,spending,HKD,Micro purchase,7-Eleven
78.75,Other,2025-09-21,spending,HKD,Micro purchase,7-Eleven
27.7,Other,2025-09-21,spending,HKD,Micro purchase,7-Eleven
121.15,Transport,2025-09-21,spending,HKD,HKTaxi,HKTaxi
57.41,Entertainment,2025-09-22,spending,HKD,Apple subscription,Apple
93.76,Other,2025-09-22,spending,HKD,Micro purchase,7-Eleven
48.93,Other,2025-09-22,spending,HKD,Micro purchase,7-Eleven
107.12,Transport,2025-09-22,spending,HKD,MTR,MTR
94.09,Transport,2025-09-22,spending,HKD,MTR,MTR
66.41,Transport,2025-09-22,spending,HKD,Uber,Uber
73.8,Transport,2025-09-22,spending,HKD,Uber,Uber
115.54,Transport,2025-09-22,spending,HKD,Uber,Uber
40.11,Dining,2025-09-23,spending,HKD,Morning coffee,Starbucks
38.39,Dining,2025-09-23,spending,HKD,Morning coffee,Starbucks
38.98,Dining,2025-09-23,spending,HKD,Morning coffee,Starbucks
86.0,Other,2025-09-23,spending,HKD,Micro purchase,7-Eleven
22.79,Other,2025-09-23,spending,HKD,Micro purchase,7-Eleven
65.8,Other,2025-09-23,spending,HKD,Micro purchase,7-Eleven
32.51,Other,2025-09-23,spending,HKD,Micro purchase,7-Eleven
61.47,Other,2025-09-23,spending,HKD,Micro purchase,7-Eleven
78.86,Other,2025-09-23,spending,HKD,Micro purchase,7-Eleven
81.85,Transport,2025-09-23,spending,HKD,HKTaxi,HKTaxi
411.17,Dining,2025-09-24,spending,HKD,Food - Fuel Espresso,Fuel Espresso
52.06,Other,2025-09-25,spending,HKD,Micro purchase,7-Eleven
31.49,Other,2025-09-25,spending,HKD,Micro purchase,7-Eleven
85.8,Other,2025-09-25,spending,HKD,Micro purchase,7-Eleven
47.88,Other,2025-09-25,spending,HKD,Micro purchase,7-Eleven
41.38,Other,2025-09-25,spending,HKD,Micro purchase,7-Eleven
65.68,Other,2025-09-25,spending,HKD,Micro purchase,7-Eleven
69.09,Other,2025-09-25,spending,HKD,Micro purchase,7-Eleven
336.47,Dining,2025-09-26,spending,HKD,Food - Foodpanda,Foodpanda
46.89,Dining,2025-09-26,spending,HKD,Morning coffee,Starbucks
79.09,Other,2025-09-26,spending,HKD,Micro purchase,7-Eleven
45.94,Other,2025-09-26,spending,HKD,Micro purchase,7-Eleven
77.57,Other,2025-09-26,spending,HKD,Micro purchase,7-Eleven
823.2,Shopping,2025-09-26,spending,HKD,Purchase - Uniqlo,Uniqlo
481.53,Dining,2025-09-27,spending,HKD,Food - Pacific Coffee,Pacific Coffee
45.39,Dining,2025-09-27,spending,HKD,Morning coffee,Starbucks
40.09,Dining,2025-09-27,spending,HKD,Morning coffee,Starbucks
46.77,Dining,2025-09-27,spending,HKD,Morning coffee,Starbucks
69.6,Other,2025-09-27,spending,HKD,Micro purchase,7-Eleven
78.68,Other,2025-09-27,spending,HKD,Micro purchase,7-Eleven
55.72,Other,2025-09-27,spending,HKD,Micro purchase,7-Eleven
85.73,Other,2025-09-27,spending,HKD,Micro purchase,7-Eleven
62.02,Other,2025-09-27,spending,HKD,Micro purchase,7-Eleven
91.87,Other,2025-09-27,spending,HKD,Micro purchase,7-Eleven
125.97,Other,2025-09-27,spending,HKD,Convenience - Circle K,Circle K
119.08,Transport,2025-09-27,spending,HKD,Uber,Uber
109.63,Transport,2025-09-27,spending,HKD,Uber,Uber
44.3,Dining,2025-09-28,spending,HKD,Morning coffee,Starbucks
58.5,Other,2025-09-28,spending,HKD,Micro purchase,7-Eleven
24.39,Other,2025-09-28,spending,HKD,Micro purchase,7-Eleven
58.86,Other,2025-09-28,spending,HKD,Micro purchase,7-Eleven
151.64,Other,2025-09-28,spending,HKD,Convenience - ATM,ATM
92.78,Other,2025-09-28,spending,HKD,Convenience - ATM,ATM
81.98,Transport,2025-09-28,spending,HKD,HKTaxi,HKTaxi
38.43,Dining,2025-09-29,spending,HKD,Morning coffee,Starbucks
85.16,Other,2025-09-29,spending,HKD,Micro purchase,7-Eleven
87.3,Other,2025-09-29,spending,HKD,Micro purchase,7-Eleven
102.35,Transport,2025-09-29,spending,HKD,MTR,MTR
123.54,Transport,2025-09-29,spending,HKD,Uber,Uber
31.22,Other,2025-09-30,spending,HKD,Micro purchase,7-Eleven
39.9,Other,2025-09-30,spending,HKD,Micro purchase,7-Eleven
87.06,Other,2025-09-30,spending,HKD,Micro purchase,7-Eleven
23.78,Other,2025-09-30,spending,HKD,Micro purchase,7-Eleven
75.29,Other,2025-09-30,spending,HKD,Micro purchase,7-Eleven
20000.0,Salary,2025-09-30,income,HKD,Monthly salary,Design Studio HK
3000.0,Rent,2025-10-01,spending,HKD,Monthly rent,Landlord
45.45,Dining,2025-10-02,spending,HKD,Morning coffee,Starbucks
44.86,Dining,2025-10-02,spending,HKD,Morning coffee,Starbucks
94.61,Transport,2025-10-02,spending,HKD,Uber,Uber
119.22,Transport,2025-10-02,spending,HKD,Uber,Uber
66.74,Transport,2025-10-03,spending,HKD,HKTaxi,HKTaxi
122.7,Transport,2025-10-03,spending,HKD,MTR,MTR
39.71,Dining,2025-10-04,spending,HKD,Morning coffee,Starbucks
45.84,Dining,2025-10-05,spending,HKD,Morning coffee,Starbucks
92.26,Entertainment,2025-10-05,spending,HKD,Netflix subscription,Netflix
820.21,Shopping,2025-10-05,spending,HKD,Purchase - HKTVmall,HKTVmall
40.32,Dining,2025-10-06,spending,HKD,Morning coffee,Starbucks
39.68,Dining,2025-10-06,spending,HKD,Morning coffee,Starbucks
481.19,Dining,2025-10-07,spending,HKD,Food - Pacific Coffee,Pacific Coffee
42.21,Dining,2025-10-07,spending,HKD,Morning coffee,Starbucks
66.14,Transport,2025-10-07,spending,HKD,Uber,Uber
43.18,Dining,2025-10-08,spending,HKD,Morning coffee,Starbucks
43.07,Dining,2025-10-08,spending,HKD,Morning coffee,Starbucks
58.26,Entertainment,2025-10-08,spending,HKD,Spotify subscription,Spotify
546.72,Dining,2025-10-09,spending,HKD,Food - Keeta,Keeta
184.37,Other,2025-10-09,spending,HKD,Convenience - 7-Eleven,7-Eleven
96.74,Transport,2025-10-09,spending,HKD,HKTaxi,HKTaxi
38.34,Dining,2025-10-10,spending,HKD,Morning coffee,Starbucks
823.9,Shopping,2025-10-10,spending,HKD,Purchase - HKTVmall,HKTVmall
72.69,Transport,2025-10-10,spending,HKD,MTR,MTR
333.78,Dining,2025-10-11,spending,HKD,Food - % Arabica,% Arabica
563.3,Dining,2025-10-11,spending,HKD,Food - Keeta,Keeta
782.01,Shopping,2025-10-11,spending,HKD,Purchase - Apple Store,Apple Store
38.81,Dining,2025-10-12,spending,HKD,Morning coffee,Starbucks
44.61,Dining,2025-10-12,spending,HKD,Morning coffee,Starbucks
73.0,Entertainment,2025-10-12,spending,HKD,Disney+ subscription,Disney+
652.03,Shopping,2025-10-12,spending,HKD,Purchase - ZARA,ZARA
121.13,Transport,2025-10-12,spending,HKD,HKTaxi,HKTaxi
41.21,Dining,2025-10-13,spending,HKD,Morning coffee,Starbucks
809.53,Shopping,2025-10-13,spending,HKD,Purchase - Taobao,Taobao
42.4,Dining,2025-10-14,spending,HKD,Morning coffee,Starbucks
678.29,Shopping,2025-10-14,spending,HKD,Purchase - Apple Store,Apple Store
612.91,Dining,2025-10-15,spending,HKD,Food - Fuel Espresso,Fuel Espresso
39.7,Dining,2025-10-15,spending,HKD,Morning coffee,Starbucks
251.21,Other,2025-10-15,spending,HKD,Convenience - ATM,ATM
608.85,Dining,2025-10-16,spending,HKD,Food - Pacific Coffee,Pacific Coffee
43.96,Dining,2025-10-16,spending,HKD,Morning coffee,Starbucks
110.87,Transport,2025-10-16,spending,HKD,HKTaxi,HKTaxi
67.01,Transport,2025-10-16,spending,HKD,Uber,Uber
87.85,Transport,2025-10-17,spending,HKD,HKTaxi,HKTaxi
78.71,Entertainment,2025-10-18,spending,HKD,YouTube Premium subscription,YouTube Premium
123.57,Transport,2025-10-18,spending,HKD,MTR,MTR
125.01,Transport,2025-10-18,spending,HKD,Uber,Uber
633.77,Dining,2025-10-19,spending,HKD,Food - % Arabica,% Arabica
93.3,Transport,2025-10-19,spending,HKD,HKTaxi,HKTaxi
125.58,Transport,2025-10-19,spending,HKD,HKTaxi,HKTaxi
104.08,Transport,2025-10-21,spending,HKD,MTR,MTR
41.31,Dining,2025-10-22,spending,HKD,Morning coffee,Starbucks
43.73,Dining,2025-10-22,spending,HKD,Morning coffee,Starbucks
57.7,Entertainment,2025-10-22,spending,HKD,Apple subscription,Apple
40.47,Dining,2025-10-24,spending,HKD,Morning coffee,Starbucks
65.33,Transport,2025-10-24,spending,HKD,HKTaxi,HKTaxi
473.76,Dining,2025-10-25,spending,HKD,Food - Keeta,Keeta
634.01,Shopping,2025-10-25,spending,HKD,Purchase - ZARA,ZARA
121.24,Transport,2025-10-25,spending,HKD,HKTaxi,HKTaxi
632.91,Dining,2025-10-26,spending,HKD,Food - Pacific Coffee,Pacific Coffee
40.54,Dining,2025-10-26,spending,HKD,Morning coffee,Starbucks
284.05,Other,2025-10-26,spending,HKD,Convenience - 7-Eleven,7-Eleven
41.63,Dining,2025-10-27,spending,HKD,Morning coffee,Starbucks
38.6,Dining,2025-10-27,spending,HKD,Morning coffee,Starbucks
100.71,Transport,2025-10-27,spending,HKD,HKTaxi,HKTaxi
42.15,Dining,2025-10-28,spending,HKD,Morning coffee,Starbucks
180.37,Other,2025-10-28,spending,HKD,Convenience - Circle K,Circle K
45.67,Dining,2025-10-29,spending,HKD,Morning coffee,Starbucks
44.48,Dining,2025-10-29,spending,HKD,Morning coffee,Starbucks
126.87,Transport,2025-10-29,spending,HKD,MTR,MTR
562.81,Dining,2025-10-30,spending,HKD,Food - % Arabica,% Arabica
20000.0,Salary,2025-10-31,income,HKD,Monthly salary,Design Studio HK
65.34,Transport,2025-10-31,spending,HKD,MTR,MTR
123.25,Transport,2025-10-31,spending,HKD,Uber,Uber
3000.0,Rent,2025-11-01,spending,HKD,Monthly rent,Landlord
617.96,Shopping,2025-11-02,spending,HKD,Purchase - Uniqlo,Uniqlo
824.75,Shopping,2025-11-03,spending,HKD,Purchase - Apple Store,Apple Store
1066.84,Shopping,2025-11-03,spending,HKD,Purchase - Uniqlo,Uniqlo
818.39,Shopping,2025-11-03,spending,HKD,Purchase - ZARA,ZARA
97.7,Transport,2025-11-04,spending,HKD,MTR,MTR
72.93,Transport,2025-11-04,spending,HKD,MTR,MTR
43.53,Dining,2025-11-05,spending,HKD,Morning coffee,Starbucks
94.5,Entertainment,2025-11-05,spending,HKD,Netflix subscription,Netflix
97.33,Transport,2025-11-05,spending,HKD,MTR,MTR
41.8,Dining,2025-11-06,spending,HKD,Morning coffee,Starbucks
47.51,Dining,2025-11-06,spending,HKD,Morning coffee,Starbucks
42.61,Dining,2025-11-06,spending,HKD,Morning coffee,Starbucks
433.13,Dining,2025-11-07,spending,HKD,Food - Keeta,Keeta
40.66,Dining,2025-11-08,spending,HKD,Morning coffee,Starbucks
58.22,Entertainment,2025-11-08,spending,HKD,Spotify subscription,Spotify
97.52,Transport,2025-11-08,spending,HKD,HKTaxi,HKTaxi
40.69,Dining,2025-11-09,spending,HKD,Morning coffee,Starbucks
155.76,Other,2025-11-09,spending,HKD,Convenience - 7-Eleven,7-Eleven
95.47,Transport,2025-11-09,spending,HKD,Uber,Uber
286.46,Dining,2025-11-10,spending,HKD,Food - Keeta,Keeta
411.96,Dining,2025-11-10,spending,HKD,Food - Pacific Coffee,Pacific Coffee
39.92,Dining,2025-11-10,spending,HKD,Morning coffee,Starbucks
111.46,Other,2025-11-10,spending,HKD,Convenience - 7-Eleven,7-Eleven
117.69,Transport,2025-11-10,spending,HKD,MTR,MTR
77.21,Transport,2025-11-10,spending,HKD,MTR,MTR
47.68,Dining,2025-11-11,spending,HKD,Morning coffee,Starbucks
137.79,Transport,2025-11-11,spending,HKD,HKTaxi,HKTaxi
45.72,Dining,2025-11-12,spending,HKD,Morning coffee,Starbucks
73.07,Entertainment,2025-11-12,spending,HKD,Disney+ subscription,Disney+
96.57,Transport,2025-11-12,spending,HKD,HKTaxi,HKTaxi
358.3,Dining,2025-11-13,spending,HKD,Food - Fuel Espresso,Fuel Espresso
39.25,Dining,2025-11-13,spending,HKD,Morning coffee,Starbucks
103.33,Other,2025-11-13,spending,HKD,Convenience - Circle K,Circle K
833.42,Shopping,2025-11-13,spending,HKD,Purchase - Apple Store,Apple Store
84.67,Transport,2025-11-13,spending,HKD,Uber,Uber
404.32,Dining,2025-11-14,spending,HKD,Food - Pacific Coffee,Pacific Coffee
97.67,Transport,2025-11-14,spending,HKD,HKTaxi,HKTaxi
80.44,Transport,2025-11-14,spending,HKD,HKTaxi,HKTaxi
405.76,Dining,2025-11-15,spending,HKD,Food - Foodpanda,Foodpanda
291.84,Dining,2025-11-15,spending,HKD,Food - Keeta,Keeta
129.88,Other,2025-11-15,spending,HKD,Convenience - ATM,ATM
144.81,Transport,2025-11-16,spending,HKD,HKTaxi,HKTaxi
326.59,Dining,2025-11-17,spending,HKD,Food - Foodpanda,Foodpanda
42.68,Dining,2025-11-17,spending,HKD,Morning coffee,Starbucks
91.03,Transport,2025-11-17,spending,HKD,Uber,Uber
380.91,Dining,2025-11-18,spending,HKD,Food - Keeta,Keeta
41.64,Dining,2025-11-18,spending,HKD,Morning coffee,Starbucks
76.73,Entertainment,2025-11-18,spending,HKD,YouTube Premium subscription,YouTube Premium
125.73,Other,2025-11-18,spending,HKD,Convenience - ATM,ATM
47.33,Dining,2025-11-19,spending,HKD,Morning coffee,Starbucks
40.44,Dining,2025-11-19,spending,HKD,Morning coffee,Starbucks
44.73,Dining,2025-11-20,spending,HKD,Morning coffee,Starbucks
1038.63,Shopping,2025-11-20,spending,HKD,Purchase - Taobao,Taobao
128.88,Transport,2025-11-20,spending,HKD,HKTaxi,HKTaxi
44.11,Dining,2025-11-21,spending,HKD,Morning coffee,Starbucks
46.33,Dining,2025-11-21,spending,HKD,Morning coffee,Starbucks
151.98,Other,2025-11-21,spending,HKD,Convenience - 7-Eleven,7-Eleven
113.8,Transport,2025-11-21,spending,HKD,Uber,Uber
345.06,Dining,2025-11-22,spending,HKD,Food - Keeta,Keeta
47.38,Dining,2025-11-22,spending,HKD,Morning coffee,Starbucks
45.17,Dining,2025-11-22,spending,HKD,Morning coffee,Starbucks
57.82,Entertainment,2025-11-22,spending,HKD,Apple subscription,Apple
78.29,Transport,2025-11-22,spending,HKD,HKTaxi,HKTaxi
388.55,Dining,2025-11-23,spending,HKD,Food - Pacific Coffee,Pacific Coffee
46.32,Dining,2025-11-23,spending,HKD,Morning coffee,Starbucks
121.87,Other,2025-11-24,spending,HKD,Convenience - ATM,ATM
332.0,Dining,2025-11-25,spending,HKD,Food - Foodpanda,Foodpanda
301.83,Dining,2025-11-25,spending,HKD,Food - Keeta,Keeta
47.97,Dining,2025-11-25,spending,HKD,Morning coffee,Starbucks
40.17,Dining,2025-11-25,spending,HKD,Morning coffee,Starbucks
74.77,Transport,2025-11-25,spending,HKD,MTR,MTR
97.42,Transport,2025-11-25,spending,HKD,Uber,Uber
89.53,Transport,2025-11-26,spending,HKD,HKTaxi,HKTaxi
459.45,Dining,2025-11-27,spending,HKD,Food - % Arabica,% Arabica
365.86,Dining,2025-11-27,spending,HKD,Food - Pacific Coffee,Pacific Coffee
42.27,Dining,2025-11-27,spending,HKD,Morning coffee,Starbucks
20000.0,Salary,2025-11-28,income,HKD,Monthly salary,Design Studio HK
118.0,Transport,2025-11-28,spending,HKD,HKTaxi,HKTaxi
38.74,Dining,2025-11-29,spending,HKD,Morning coffee,Starbucks
110.45,Transport,2025-11-29,spending,HKD,HKTaxi,HKTaxi
42.42,Dining,2025-12-01,spending,HKD,Morning coffee,Starbucks
3000.0,Rent,2025-12-01,spending,HKD,Monthly rent,Landlord
155.35,Transport,2025-12-01,spending,HKD,HKTaxi,HKTaxi
161.1,Other,2025-12-02,spending,HKD,Convenience - 7-Eleven,7-Eleven
685.06,Shopping,2025-12-04,spending,HKD,Purchase - Taobao,Taobao
116.4,Transport,2025-12-04,spending,HKD,HKTaxi,HKTaxi
127.68,Transport,2025-12-04,spending,HKD,MTR,MTR
123.97,Transport,2025-12-04,spending,HKD,Uber,Uber
520.02,Dining,2025-12-05,spending,HKD,Food - Fuel Espresso,Fuel Espresso
92.79,Entertainment,2025-12-05,spending,HKD,Netflix subscription,Netflix
1128.06,Shopping,2025-12-05,spending,HKD,Purchase - Taobao,Taobao
466.95,Dining,2025-12-06,spending,HKD,Food - Foodpanda,Foodpanda
194.66,Other,2025-12-06,spending,HKD,Convenience - Circle K,Circle K
44.07,Dining,2025-12-07,spending,HKD,Morning coffee,Starbucks
157.55,Transport,2025-12-07,spending,HKD,HKTaxi,HKTaxi
152.99,Transport,2025-12-07,spending,HKD,HKTaxi,HKTaxi
57.39,Entertainment,2025-12-08,spending,HKD,Spotify subscription,Spotify
279.74,Dining,2025-12-09,spending,HKD,Food - % Arabica,% Arabica
419.95,Dining,2025-12-09,spending,HKD,Food - Pacific Coffee,Pacific Coffee
47.43,Dining,2025-12-09,spending,HKD,Morning coffee,Starbucks
78.22,Transport,2025-12-09,spending,HKD,HKTaxi,HKTaxi
43.8,Dining,2025-12-10,spending,HKD,Morning coffee,Starbucks
39.28,Dining,2025-12-10,spending,HKD,Morning coffee,Starbucks
161.62,Transport,2025-12-10,spending,HKD,HKTaxi,HKTaxi
949.73,Shopping,2025-12-11,spending,HKD,Purchase - ZARA,ZARA
404.98,Dining,2025-12-12,spending,HKD,Food - Foodpanda,Foodpanda
72.26,Entertainment,2025-12-12,spending,HKD,Disney+ subscription,Disney+
621.54,Shopping,2025-12-12,spending,HKD,Purchase - Taobao,Taobao
